"FTSE EPRA Nareit United States USD Price Return Index | Price History                                          04-May-2021 23:39",,,,,,,
,,,,,,,
,,,,,,,
.FTUNUS,,,,,,,
"Interval: Daily",,,,,,,
"History Period: 04-May-2001 - 03-May-2021",,,,,,,
"Currency Conversion: USD",,,,,,,
,,,,,,,
,,,,,,,
".FTUNUS Statistics     Daily     04-May-2001 - 03-May-2021",,,,,,,
Price,,,Up/Down,,"Price Change (Close-Close)",,
High,"3431,19",2020/02/21,Up,2688,Up,"0,183511498032571",2008/11/24
Low,"688,96",2009/03/06,Down,2331,Down,"-0,194984218903146",2008/12/01
Avg,"2241,01562143895",,Unch,172,Period,"1,68930494101673","04-May-2001 - 03-May-2021"
,,,,,,,
,,,,,,,
".FTUNUS History     Daily     04-May-2001 - 03-May-2021",,,,,,,
"Exchange Date",Close,Net,%Chg,Open,Low,High,
2010/06/30,"1622,92","-16,78","-0,010233579313289","1639,7","1621,14","1665,81",
2010/06/29,"1639,7","-59,55","-0,0350448727379726","1699,25","1630,34","1699,25",
2010/06/28,"1699,25","-24,8800000000001","-0,0144304663801454","1724,13","1694,16","1726,16",
2010/06/25,"1724,13","47,3100000000002","0,0282141195834974","1676,82","1676,82","1729,68",
2010/06/24,"1676,82","-40,77","-0,0237367474193492","1717,59","1674,99","1717,59",
2010/06/23,"1717,59","6,92999999999984","0,0040510680088386","1710,66","1687,69","1736,82",
2010/06/22,"1710,66","-57,3799999999999","-0,0324540168774461","1768,04","1709,15","1777,18",
2010/06/21,"1768,04","-11,5900000000001","-0,00651258969561097","1779,63","1763,01","1810,71",
2010/06/18,"1779,63","-6,39999999999986","-0,00358336646080965","1786,03","1771,63","1792,47",
2010/06/17,"1786,03","2,12999999999988","0,00119401311732714","1783,9","1767,96","1793,65",
2010/06/16,"1783,9","-17,7199999999998","-0,00983559241127419","1801,62","1774,65","1801,62",
2010/06/15,"1801,62","41,4299999999998","0,023537231776115","1760,19","1759,53","1803,64",
2010/06/14,"1760,19","20,1600000000001","0,011586007137808","1740,03","1740,03","1777,9",
2010/06/11,"1740,03","17,9200000000001","0,0104058393482414","1722,11","1697,74","1740,62",
2010/06/10,"1722,11","73,1299999999999","0,0443486276364782","1648,98","1648,98","1724,13",
2010/06/09,"1648,98","11,22","0,00685082063305981","1637,76","1637,76","1694,78",
2010/06/08,"1637,76","28,6299999999999","0,0177922231267827","1609,13","1577,05","1639,96",
2010/06/07,"1609,13","-8,39999999999986","-0,00519310306454895","1617,53","1608,21","1654,16",
2010/06/04,"1617,53","-99,54","-0,0579708456848003","1717,07","1611,77","1717,07",
2010/06/03,"1717,07","-6,69000000000005","-0,00388105072631924","1723,76","1702,46","1731,3",
2010/06/02,"1723,76","35,3699999999999","0,0209489513678711","1688,39","1672,51",1724,
2010/06/01,"1688,39","-33,5599999999999","-0,0194895322163826","1721,95","1687,86","1730,09",
2010/05/31,"1721,95",0,0,"1747,45","1714,21","1756,31",
2010/05/28,"1721,95","-25,5","-0,0145926922086469","1747,45","1714,21","1756,31",
2010/05/27,"1747,45","92,3","0,0557653384889587","1655,15","1655,15","1748,89",
2010/05/26,"1655,15","-4,24000000000001","-0,00255515581026763","1659,39","1647,84","1705,73",
2010/05/25,"1659,39","13,8500000000001","0,00841668996195786","1645,54","1582,74","1660,79",
2010/05/24,"1645,54","-40,02","-0,0237428510406037","1685,56","1644,82","1692,71",
2010/05/21,"1685,56","56,3599999999999","0,0345936656027498","1629,2","1603,33","1685,67",
2010/05/20,"1629,2","-84,5599999999999","-0,0493417981514331","1713,76","1629,19","1713,76",
2010/05/19,"1713,76","-17,47","-0,0100910913050259","1731,23","1674,15","1755,56",
2010/05/18,"1731,23","-48,7","-0,0273606265414932","1779,93","1725,91","1807,37",
2010/05/17,"1779,93","2,13000000000011","0,00119811002362477","1777,8","1728,73","1812,06",
2010/05/14,"1777,8","-60,95","-0,0331475186947655","1838,75","1760,24","1838,75",
2010/05/13,"1838,75","-27,75","-0,0148673988748995","1866,5","1833,56","1867,2",
2010/05/12,"1866,5","30,9400000000001","0,0168558913900935","1835,56",1834,"1871,9",
2010/05/11,"1835,56","4,31999999999994","0,00235905725082454","1831,24","1799,23","1855,43",
2010/05/10,"1831,24","118,59","0,0692435699062855","1712,65","1712,65","1831,32",
2010/05/07,"1712,65","-32,3099999999999","-0,0185161837520631","1744,96","1689,83","1779,09",
2010/05/06,"1744,96","-71,0699999999999","-0,0391348160548008","1816,03","1641,36","1816,15",
2010/05/05,"1816,03","-28,8199999999999","-0,015621866276391","1844,85","1793,84","1852,5",
2010/05/04,"1844,85","17,8","0,00974248104868501","1889,85","1830,12","1889,85",
2010/04/30,"1827,05","-62,1700000000001","-0,0329077608748584","1889,22","1825,71","1898,28",
2010/04/29,"1889,22","80,79","0,0446741095867686","1808,43","1808,43","1889,48",
2010/04/28,"1808,43","4,25999999999999","0,00236119656129965","1804,17","1801,22","1823,44",
2010/04/27,"1804,17","-60,25","-0,0323156799433604","1864,42","1803,9","1864,42",
2010/04/26,"1864,42","15,01","0,00811610189195473","1849,41","1848,14","1876,1",
2010/04/23,"1849,41","22,5900000000001","0,0123657503202287","1826,82","1813,92","1850,77",
2010/04/22,"1826,82","28,5899999999999","0,0158989673178625","1798,23","1778,6","1831,94",
2010/04/21,"1798,23","32,1800000000001","0,0182214546587017","1766,05","1765,75","1807,21",
2010/04/20,"1766,05","28,3","0,0162854265573299","1737,75","1730,35","1766,05",
2010/04/19,"1737,75","9,01999999999998","0,00521770316937867","1728,73","1713,58","1750,96",
2010/04/16,"1728,73","-41,1500000000001","-0,0232501638529166","1769,88","1728,51","1780,31",
2010/04/15,"1769,88","-48,1799999999998","-0,0265007755519619","1818,06","1768,88","1818,06",
2010/04/14,"1818,06",1,"0,000550339559508217","1817,06","1808,92","1827,81",
2010/04/13,"1817,06","43,3699999999999","0,0244518489702258","1773,69","1772,56","1821,76",
2010/04/12,"1773,69","-14,8699999999999","-0,00831395088786504","1788,56","1772,58","1790,89",
2010/04/09,"1788,56","29,8599999999999","0,0169784499914709","1758,7","1757,17","1788,83",
2010/04/08,"1758,7","-0,0299999999999727","-1,70577632723458E-05","1758,73","1749,41","1762,58",
2010/04/07,"1758,73","-39,9200000000001","-0,0221944235954744","1798,65","1751,91","1798,65",
2010/04/06,"1798,65","36,7900000000002","0,0208813413097523","1761,86","1749,77","1801,14",
2010/04/05,"1761,86","42,7099999999998","0,0248436727452519","1719,15","1719,15","1761,86",
2010/04/02,"1719,15",0,0,"1712,43","1705,71","1723,97",
2010/04/01,"1719,15","6,72000000000003","0,00392424799845835","1712,43","1705,71","1723,97",
2010/03/31,"1712,43","-18,3599999999999","-0,0106078727055275","1730,79","1711,77","1732,11",
2010/03/30,"1730,79","-2,01999999999998","-0,00116573657815916","1732,81","1725,08","1739,49",
2010/03/29,"1732,81","-0,120000000000118","-6,92468824477147E-05","1732,93","1723,86","1738,22",
2010/03/26,"1732,93","-9,52999999999997","-0,0054692790652296","1742,46","1727,12","1756,23",
2010/03/25,"1742,46","6,52999999999997","0,0037616724176666","1735,93","1735,93","1772,7",
2010/03/24,"1735,93","9,49000000000001","0,00549686059173792","1726,44","1721,33","1747,9",
2010/03/23,"1726,44","-5,67999999999984","-0,00327921852989391","1732,12","1711,34","1732,12",
2010/03/22,"1732,12","19,75","0,0115337222679678","1712,37","1699,57","1736,37",
2010/03/19,"1712,37","-18,21","-0,0105224837915612","1730,58","1710,05","1734,99",
2010/03/18,"1730,58","-7,35000000000014","-0,00422916918402935","1737,93","1727,39","1744,5",
2010/03/17,"1737,93","22,26","0,0129745230726189","1715,67","1715,67","1742,5",
2010/03/16,"1715,67","39,7","0,0236877748408385","1675,97","1675,97","1719,14",
2010/03/15,"1675,97","-5,00999999999999","-0,00298040428797487","1680,98","1657,97","1685,41",
2010/03/12,"1680,98","13,6500000000001","0,00818674167681268","1667,33","1666,34","1687,74",
2010/03/11,"1667,33","7,67999999999984","0,00462748169794826","1659,65","1642,96","1667,33",
2010/03/10,"1659,65","9,01999999999998","0,00546458019059388","1650,63","1642,55","1664,48",
2010/03/09,"1650,63",9,"0,00548235595109738","1641,63","1630,92","1668,27",
2010/03/08,"1641,63","17,95","0,011055134016555","1623,68","1621,69","1645,63",
2010/03/05,"1623,68","42,6100000000001","0,0269501034109813","1581,07","1581,07","1626,93",
2010/03/04,"1581,07","8,87999999999988","0,00564817229469713","1572,19","1571,69","1582,8",
2010/03/03,"1572,19","-5,37999999999988","-0,00341030825890444","1577,57","1570,56","1582,72",
2010/03/02,"1577,57","1,83999999999992","0,00116771274266525","1575,73","1572,64","1584,04",
2010/03/01,"1575,73","12,1500000000001","0,00777062894127585","1563,58","1563,58","1581,3",
2010/02/26,"1563,58","-0,410000000000082","-0,000262150013746943","1563,99","1555,61","1579,03",
2010/02/25,"1563,99","5,71000000000004","0,00366429653207385","1558,28","1531,45","1565,38",
2010/02/24,"1558,28","15,55","0,0100795343319958","1542,73","1542,53","1558,28",
2010/02/23,"1542,73","-13,1099999999999","-0,00842631633072803","1555,84","1539,21","1557,55",
2010/02/22,"1555,84","5,72000000000003","0,00369003690036902","1550,12","1546,91","1563,26",
2010/02/19,"1550,12","3,53999999999996","0,00228892136197285","1546,58","1537,09","1556,67",
2010/02/18,"1546,58","20,3499999999999","0,0133335080557976","1526,23","1515,63","1551,71",
2010/02/17,"1526,23","13,3700000000001","0,00883756593471975","1512,86","1512,86","1531,17",
2010/02/16,"1512,86","43,1599999999999","0,0293665373885826","1469,7","1469,7","1514,28",
2010/02/15,"1469,7",0,0,"1455,7","1433,71","1470,16",
2010/02/12,"1469,7",14,"0,00961736621556639","1455,7","1433,71","1470,16",
2010/02/11,"1455,7","14,01","0,00971776179345074","1441,69","1422,56","1455,7",
2010/02/10,"1441,69","1,72000000000003","0,00119446932922216","1439,97","1416,27","1459,46",
2010/02/09,"1439,97","-2,82999999999993","-0,00196146382034927","1442,8","1429,1","1457,58",
2010/02/08,"1442,8","-35,53","-0,0240338760628547","1478,33","1441,3","1485,44",
2010/02/05,"1478,33","28,8799999999999","0,019924799061713","1449,45","1434,3","1481,7",
2010/02/04,"1449,45","-56,0699999999999","-0,0372429459588713","1505,52","1449,45","1505,52",
2010/02/03,"1505,52","-27,4300000000001","-0,0178936038357416","1532,95","1497,42","1532,95",
2010/02/02,"1532,95","21,3500000000001","0,0141241069065891","1511,6",1499,"1537,56",
2010/02/01,"1511,6","26,9199999999998","0,0181318533286633","1484,68","1484,68","1512,03",
2010/01/29,"1484,68","-7,07999999999993","-0,00474607175416952","1491,76","1474,45","1514,41",
2010/01/28,"1491,76","-15,0599999999999","-0,00999455807594799","1506,82","1478,71","1511,65",
2010/01/27,"1506,82","12,71","0,00850673645180076","1494,11",1471,"1507,56",
2010/01/26,"1494,11","-13,3000000000002","-0,00882308064826436","1507,41","1492,08","1515,83",
2010/01/25,"1507,41","9,93000000000006","0,00663114031573047","1497,48","1481,23","1514,18",
2010/01/22,"1497,48","-36,21","-0,0236097255638363","1533,69","1493,58","1546,12",
2010/01/21,"1533,69","-48,0999999999999","-0,0304085877392068","1581,79","1533,69","1590,78",
2010/01/20,"1581,79","-22,6400000000001","-0,0141109303615615","1604,43","1567,68","1604,43",
2010/01/19,"1604,43","35,6200000000001","0,0227051076930923","1568,81","1568,81","1605,25",
2010/01/18,"1568,81",0,0,"1580,57","1562,77","1580,57",
2010/01/15,"1568,81","-11,76","-0,00744035379641521","1580,57","1562,77","1580,57",
2010/01/14,"1580,57","-4,61000000000013","-0,00290818708285502","1585,18","1569,76","1586,04",
2010/01/13,"1585,18","32,29","0,0207934882702574","1552,89","1552,89","1587,02",
2010/01/12,"1552,89","-27,8999999999999","-0,0176494031465279","1580,79","1545,78","1580,79",
2010/01/11,"1580,79","9,34999999999991","0,00594995672758738","1571,44","1571,44","1586,94",
2010/01/08,"1571,44","-13,8499999999999","-0,00873657185751497","1585,29","1558,54","1585,29",
2010/01/07,"1585,29","18,3099999999999","0,0116848970631405","1566,98","1551,41","1590,08",
2010/01/06,"1566,98","-3,78999999999996","-0,00241282937667511","1570,77","1563,12","1580,62",
2010/01/05,"1570,77","2,49000000000001","0,00158772668145995","1568,28","1551,32","1571,39",
2010/01/04,"1568,28","-7,70000000000005","-0,00488584880518791","1575,98",1560,"1600,3",
2009/12/31,"1575,98","-30,3699999999999","-0,0189062159554268","1606,35","1575,85","1620,2",
2009/12/30,"1606,35","0,459999999999809","0,00028644552242047","1605,89","1588,07","1606,35",
2009/12/29,"1605,89","-23,9299999999998","-0,0146826029868328","1629,82","1603,73","1636,29",
2009/12/28,"1629,82","5,61999999999989","0,00346016500430975","1624,2","1624,17","1646,57",
2009/12/25,"1624,2",0,0,"1602,25","1602,25","1624,2",
2009/12/24,"1624,2","21,95","0,0136994850990794","1602,25","1602,25","1624,2",
2009/12/23,"1602,25","18,5","0,011681136543015","1583,75","1583,75","1616,79",
2009/12/22,"1583,75","14,6300000000001","0,00932369735902933","1569,12","1568,55","1583,75",
2009/12/21,"1569,12","20,55","0,013270307444933","1548,57","1548,57","1569,22",
2009/12/18,"1548,57","10,99","0,00714759557226291","1537,58","1521,6","1548,57",
2009/12/17,"1537,58","-9,72000000000003","-0,00628191042461063","1547,3","1524,46","1547,3",
2009/12/16,"1547,3","10,3","0,00670136629798305",1537,1537,1555,
2009/12/15,1537,"-16,99","-0,0109331462879427","1553,99","1533,33","1553,99",
2009/12/14,"1553,99","28,7","0,0188160939886842","1525,29","1514,91","1554,59",
2009/12/11,"1525,29","21,6299999999999","0,0143849008419456","1503,66","1502,77","1526,1",
2009/12/10,"1503,66","-4,13999999999987","-0,0027457222443294","1507,8","1493,84","1520,66",
2009/12/09,"1507,8","-3,78999999999996","-0,0025072936444406","1511,59","1504,66","1522,18",
2009/12/08,"1511,59","-8,56000000000017","-0,00563102325428423","1520,15","1506,91","1535,13",
2009/12/07,"1520,15","-32,5899999999999","-0,020988703839664","1552,74","1509,45","1552,74",
2009/12/04,"1552,74","44,51","0,0295114140416249","1508,23","1508,23","1563,42",
2009/12/03,"1508,23","-16,73","-0,0109707795614311","1524,96","1503,24","1550,98",
2009/12/02,"1524,96","24,0599999999999","0,0160303817709374","1500,9","1496,04","1531,67",
2009/12/01,"1500,9","19,5800000000002","0,0132179407555425","1481,32","1479,94","1508,41",
2009/11/30,"1481,32","56,54","0,0396833195300327","1424,78","1420,59","1485,15",
2009/11/27,"1424,78","-43,4100000000001","-0,0295670178927796","1468,19","1424,78","1468,19",
2009/11/26,"1468,19",0,0,"1463,1","1463,1","1479,29",
2009/11/25,"1468,19","5,09000000000015","0,00347891463331293","1463,1","1463,1","1479,29",
2009/11/24,"1463,1","-21,6400000000001","-0,0145749424141601","1484,74","1458,29","1484,74",
2009/11/23,"1484,74","17,47","0,0119064657493168","1467,27","1467,27","1507,77",
2009/11/20,"1467,27","-7,71000000000004","-0,00522718952121387","1474,98","1461,92","1474,98",
2009/11/19,"1474,98","-37,8699999999999","-0,0250322239481772","1512,85","1470,44","1512,85",
2009/11/18,"1512,85","28,4499999999998","0,0191659929938021","1484,4","1482,52","1515,62",
2009/11/17,"1484,4","-25,8699999999999","-0,0171293874605202","1510,27","1484,32","1518,25",
2009/11/16,"1510,27","34,6700000000001","0,0234955272431554","1475,6","1475,6","1525,59",
2009/11/13,"1475,6","20,53","0,0141092868384339","1455,07","1455,07","1479,98",
2009/11/12,"1455,07","-20,46","-0,0138662040080514","1475,53","1453,54","1482,36",
2009/11/11,"1475,53","29,28","0,0202454624027658","1446,25","1446,25","1482,67",
2009/11/10,"1446,25","-12,51","-0,00857577668704927","1458,76","1425,28","1458,76",
2009/11/09,"1458,76","67,79","0,0487357743157652","1390,97","1390,97","1458,85",
2009/11/06,"1390,97","-22,1299999999999","-0,0156606043450569","1413,1","1378,64","1413,1",
2009/11/05,"1413,1","28,3099999999999","0,0204435329544552","1384,79","1384,79","1413,67",
2009/11/04,"1384,79","-31,26","-0,0220754916846157","1416,05","1383,24","1435,24",
2009/11/03,"1416,05","21,5699999999999","0,0154681314898743","1394,48","1375,18","1416,05",
2009/11/02,"1394,48","3,82999999999993","0,00275410779132055","1390,65","1353,63","1423,6",
2009/10/30,"1390,65","-27,51","-0,0193983753596209","1418,16","1358,01","1418,16",
2009/10/29,"1418,16","63,5900000000001","0,0469447869065461","1354,57","1354,57","1422,23",
2009/10/28,"1354,57",-59,"-0,0417382938234399","1413,57","1353,82","1427,2",
2009/10/27,"1413,57","-23,3600000000001","-0,0162568809893315","1436,93","1409,93","1443,03",
2009/10/26,"1436,93","-2,21000000000004","-0,00153563934016151","1439,14","1434,4","1475,15",
2009/10/23,"1439,14","-19,2099999999998","-0,0131724208866183","1458,35","1434,35","1462,29",
2009/10/22,"1458,35","37,1799999999998","0,0261615429540448","1421,17","1401,25","1459,48",
2009/10/21,"1421,17","-16,8199999999999","-0,0116968824539809","1437,99","1419,25","1461,94",
2009/10/20,"1437,99","-29,1700000000001","-0,0198819487990404","1467,16","1432,44","1467,16",
2009/10/19,"1467,16","28,1600000000001","0,0195691452397499",1439,1439,"1470,23",
2009/10/16,1439,"-37,55","-0,0254309031187565","1476,55","1433,28","1476,55",
2009/10/15,"1476,55","-10,8600000000001","-0,0073012820943789","1487,41","1468,98","1487,41",
2009/10/14,"1487,41","52,9000000000001","0,0368767035433703","1434,51","1434,51","1492,83",
2009/10/13,"1434,51","-21,03","-0,0144482460117894","1455,54","1424,18","1455,54",
2009/10/12,"1455,54","-2,70000000000005","-0,00185154707044111","1458,24","1448,71","1473,09",
2009/10/09,"1458,24","12,8499999999999","0,00889033409667972","1445,39","1427,25","1458,71",
2009/10/08,"1445,39","25,7","0,0181025435130205","1419,69","1419,69","1457,92",
2009/10/07,"1419,69","-2,88999999999987","-0,00203152019570068","1422,58","1401,31","1429,83",
2009/10/06,"1422,58","1,6099999999999","0,00113302884649211","1420,97","1403,45","1454,78",
2009/10/05,"1420,97","37,8600000000001","0,0273730939693879","1383,11","1383,11","1426,79",
2009/10/02,"1383,11","-14,0800000000002","-0,0100773695775093","1397,19","1366,67","1424,46",
2009/10/01,"1397,19","-65,73","-0,0449306865720614","1462,92","1396,87","1462,92",
2009/09/30,"1462,92","-11,22","-0,00761121738776509","1474,14","1443,18","1487,36",
2009/09/29,"1474,14","-26,8499999999999","-0,0178881937920972","1500,99","1471,53","1513,07",
2009/09/28,"1500,99","61,29","0,0425713690352156","1439,7","1439,7","1500,99",
2009/09/25,"1439,7","2,8900000000001","0,00201140025473104","1436,81","1417,1","1457,8",
2009/09/24,"1436,81","-51,96","-0,0349012943570867","1488,77","1431,95","1505,75",
2009/09/23,"1488,77","-59,8","-0,0386162717862286","1548,57","1488,77","1550,75",
2009/09/22,"1548,57","49,5999999999999","0,0330893880464585","1498,97","1498,97","1549,29",
2009/09/21,"1498,97","-27,99","-0,0183305391103893","1526,96","1489,78","1526,96",
2009/09/18,"1526,96","6,3900000000001","0,00420237147911645","1520,57","1499,52","1542,97",
2009/09/17,"1520,57","-9,21000000000004","-0,0060204735321419","1529,78","1499,36","1578,83",
2009/09/16,"1529,78","59,8899999999999","0,0407445455102082","1469,89","1469,89","1530,46",
2009/09/15,"1469,89","22,9100000000001","0,015832976267813","1446,98","1428,28","1488,94",
2009/09/14,"1446,98","42,6900000000001","0,0303997037648919","1404,29","1386,68","1447,77",
2009/09/11,"1404,29","-4,82999999999993","-0,00342767117065965","1409,12","1388,54","1420,34",
2009/09/10,"1409,12","19,8899999999999","0,0143172836751293","1389,23","1366,89","1410,21",
2009/09/09,"1389,23","28,96","0,0212898909775265","1360,27","1349,38","1390,64",
2009/09/08,"1360,27","46,4400000000001","0,0353470388101962","1313,83","1313,83","1360,27",
2009/09/07,"1313,83",0,0,"1299,07","1276,32","1314,45",
2009/09/04,"1313,83","14,76","0,0113619743354861","1299,07","1276,32","1314,45",
2009/09/03,"1299,07","24,2","0,018982327609874","1274,87","1266,49","1299,09",
2009/09/02,"1274,87",-25,"-0,0192326925000192","1299,87","1273,98","1299,87",
2009/09/01,"1299,87","-71,6300000000001","-0,0522274881516588","1371,5","1298,39","1372,05",
2009/08/31,"1371,5","-20,9100000000001","-0,0150171285756351","1392,41","1357,67","1392,41",
2009/08/28,"1392,41","8,94000000000005","0,00646201218674785","1383,47","1368,86","1396,54",
2009/08/27,"1383,47","13,9100000000001","0,0101565466281142","1369,56","1341,02","1383,92",
2009/08/26,"1369,56","6,25","0,004584430540376","1363,31","1350,43","1369,62",
2009/08/25,"1363,31","16,0699999999999","0,0119280900210801","1347,24","1347,24","1373,69",
2009/08/24,"1347,24","-6,77999999999997","-0,00500731156112906","1354,02","1343,85","1372,38",
2009/08/21,"1354,02","33,5","0,0253687941114107","1320,52","1320,52","1378,93",
2009/08/20,"1320,52","52,05","0,0410336862519413","1268,47","1268,47","1320,62",
2009/08/19,"1268,47","-12,1800000000001","-0,00951079529926214","1280,65","1251,31","1280,65",
2009/08/18,"1280,65","19,25","0,0152608213096559","1261,4","1261,4","1293,25",
2009/08/17,"1261,4","-74,9699999999998","-0,0560997328584148","1336,37","1257,96","1336,37",
2009/08/14,"1336,37","-10,5400000000002","-0,00782531869241463","1346,91","1305,68","1346,91",
2009/08/13,"1346,91","3,02999999999997","0,0022546655951424","1343,88","1334,46","1361,16",
2009/08/12,"1343,88","12,2600000000002","0,00920683077754932","1331,62","1331,62","1368,45",
2009/08/11,"1331,62","-41,21","-0,030018283399984","1372,83","1318,42","1372,83",
2009/08/10,"1372,83","-31,6400000000001","-0,0225280710873141","1404,47","1359,29","1404,47",
2009/08/07,"1404,47","72,01","0,0540428980982543","1332,46","1332,46","1428,21",
2009/08/06,"1332,46","-8,96000000000004","-0,0066794888998226","1341,42","1331,5","1386,58",
2009/08/05,"1341,42","51,4100000000001","0,0398524042449284","1290,01","1281,52","1343,84",
2009/08/04,"1290,01","64,95","0,0530178113725042","1225,06","1209,4","1296,97",
2009/08/03,"1225,06","19,8399999999999","0,0164617248303214","1205,22","1205,22","1225,23",
2009/07/31,"1205,22","-0,139999999999873","-0,000116147872834566","1205,36","1192,06","1212,42",
2009/07/30,"1205,36","42,26","0,0363339351732439","1163,1","1163,1","1221,03",
2009/07/29,"1163,1","-15,23","-0,0129250719238244","1178,33","1153,19","1178,33",
2009/07/28,"1178,33","-1,68000000000006","-0,00142371674816321","1180,01","1160,34","1181,9",
2009/07/27,"1180,01","17,6800000000001","0,015210826529471","1162,33","1153,18","1180,9",
2009/07/24,"1162,33","7,17999999999984","0,00621564299008772","1155,15","1133,1","1164,75",
2009/07/23,"1155,15","43,47","0,0391029792746114","1111,68","1108,17","1165,82",
2009/07/22,"1111,68","4,73000000000002","0,00427300239396542","1106,95","1093,23","1125,17",
2009/07/21,"1106,95","33,4100000000001","0,0311213368854445","1115,09","1085,92","1115,72",
2009/07/20,"1073,54",0,0,"1073,54","1073,54","1115,66",
2009/07/17,"1073,54","-30,27","-0,0274231978329604","1103,81","1066,78","1103,81",
2009/07/16,"1103,81","9,03999999999996","0,00825744220247172","1094,77","1070,17","1111,57",
2009/07/15,"1094,77","39,51","0,0374410097985331","1055,26","1055,26","1104,69",
2009/07/14,"1055,26","10,5","0,0100501550595352","1044,76",1025,"1060,63",
2009/07/13,"1044,76","44,24","0,0442170071562787","1000,52","994,21","1045,65",
2009/07/10,"1000,52","-2,43000000000006","-0,00242285258487468","1002,95","976,28","1006,73",
2009/07/09,"1002,95","-15,79","-0,0154995386457781","1018,74","1002,21","1029,48",
2009/07/08,"1018,74","-12,6600000000001","-0,0122745782431647","1031,4","994,37","1038,36",
2009/07/07,"1031,4","-45,4399999999998","-0,0421975409531591","1076,84","1028,95","1076,84",
2009/07/06,"1076,84","35,2099999999998","0,0338027898582028","1041,63","1032,99","1078,18",
2009/07/03,"1041,63",0,0,"1106,81","1041,63","1106,81",
2009/07/02,"1041,63","-65,1799999999998","-0,0588899630469546","1106,81","1041,63","1106,81",
2009/07/01,"1106,81","12,4099999999999","0,0113395467836256","1094,4","1094,4","1114,24",
2009/06/30,"1094,4","7,38000000000011","0,00678920351051509","1087,02","1082,92","1101,12",
2009/06/29,"1087,02","0,369999999999891","0,000340496019877505","1086,65","1068,78","1091,22",
2009/06/26,"1086,65","10,25","0,0095224823485693","1076,4","1063,48","1093,53",
2009/06/25,"1076,4","15,97","0,0150599285195628","1060,43","1043,54","1076,4",
2009/06/24,"1060,43","20,55","0,0197618956033388","1039,88","1039,88","1070,69",
2009/06/23,"1039,88","8,37000000000012","0,00811431784471321","1031,51","1028,5","1058,89",
2009/06/22,"1031,51","-60,4300000000001","-0,0553418686008389","1091,94","1030,71","1091,94",
2009/06/19,"1091,94","12,26","0,0113552163604031","1079,68","1075,05",1094,
2009/06/18,"1079,68","9,58000000000015","0,00895243435192987","1070,1","1064,13","1088,02",
2009/06/17,"1070,1","-21,3200000000002","-0,0195341848234412","1091,42","1060,75","1097,61",
2009/06/16,"1091,42","-11,4299999999998","-0,0103640567620255","1102,85","1076,51","1121,03",
2009/06/15,"1102,85","-60,24","-0,0517930684641773","1163,09","1094,26","1163,09",
2009/06/12,"1163,09","37,29","0,0331231124533665","1125,8","1121,47","1163,37",
2009/06/11,"1125,8","-25,0800000000002","-0,0217920200194635","1150,88","1124,31","1157,78",
2009/06/10,"1150,88","-26,5","-0,0225076016239447","1177,38","1125,01","1186,4",
2009/06/09,"1177,38","-4,98999999999978","-0,00422033711951401","1182,37","1167,74","1184,97",
2009/06/08,"1182,37","-2,77000000000021","-0,00233727660867088","1185,14","1162,96","1196,15",
2009/06/05,"1185,14","-15,8299999999999","-0,0131810120152876","1200,97","1176,43","1213,74",
2009/06/04,"1200,97","37,6800000000001","0,0323908913512538","1163,29","1163,29","1210,17",
2009/06/03,"1163,29","1,09999999999991","0,000946488956194692","1162,19","1145,67","1165,33",
2009/06/02,"1162,19","-19,49","-0,0164934669284409","1181,68","1157,84","1181,68",
2009/06/01,"1181,68","46,22","0,0407059693868565","1135,46","1135,46","1216,48",
2009/05/29,"1135,46","28,6400000000001","0,0258759328526771","1106,82","1091,66","1135,51",
2009/05/28,"1106,82","26,3499999999999","0,0243875350541893","1080,47","1066,37","1109,39",
2009/05/27,"1080,47","-45,5","-0,040409602387275","1125,97","1074,25","1125,97",
2009/05/26,"1125,97","67,73","0,0640024947081948","1058,24","1051,01","1130,65",
2009/05/25,"1058,24",0,0,"1082,4","1056,68","1097,3",
2009/05/22,"1058,24","-24,1600000000001","-0,0223207686622322","1082,4","1056,68","1097,3",
2009/05/21,"1082,4","1,55000000000018","0,00143405652958337","1080,85","1054,03","1095,83",
2009/05/20,"1080,85","-8,94000000000005","-0,00820341533689982","1089,79","1077,76","1134,7",
2009/05/19,"1089,79","-25,3","-0,0226887515805899","1115,09","1076,89","1121,2",
2009/05/18,"1115,09","89,5899999999999","0,0873622623110677","1025,5","1025,5","1119,88",
2009/05/15,"1025,5","-43,52","-0,0407101831584068","1069,02","1008,91","1069,02",
2009/05/14,"1069,02","38,8299999999999","0,0376920762189498","1030,19","1008,33","1080,95",
2009/05/13,"1030,19","-77,9299999999998","-0,0703263184492653","1108,12","1023,73","1108,12",
2009/05/12,"1108,12","-10,7700000000002","-0,00962561109671211","1118,89","1068,25","1137,61",
2009/05/11,"1118,89","-53,7099999999998","-0,0458041958041956","1172,6","1117,7","1172,6",
2009/05/08,"1172,6","87,29","0,0804286332937133","1085,31","1085,31","1174,65",
2009/05/07,"1085,31","-73,0599999999999","-0,0630713847906972","1158,37","1063,93","1168,25",
2009/05/06,"1158,37","42,7299999999998","0,0383008855903336","1115,64","1105,82","1162,47",
2009/05/05,"1115,64","-43,1999999999998","-0,037278657968313","1158,84","1105,46","1158,84",
